date,temp,rain,sun
20110831,26.1,4.5,0.4
20110901,28.2,7.5,0.7
20110902,28.3,27,4
20110903,28.4,0,5
20110904,27.6,0,3.7
20110905,26.2,3.5,1.1
20110906,25.1,0,2
20110907,24.4,0,10.3
20110908,25.9,0,11.6
20110909,27.7,0,8.3
20110910,28.2,0,10.9
20110911,27.1,0,2.2
20110912,27.7,0,8.9
20110913,27.8,0,10.7
20110914,28.1,0,11.4
20110915,27.9,0,10.9
20110916,27.9,0,6.5
20110917,28.2,0,7.1
20110918,28,0,8.9
20110919,25.6,0,5.1
20110920,20.7,25,0
20110921,24.1,83.5,0
20110922,23.8,3.5,7.8
20110923,20.4,0,2.9
20110924,20.1,0,9
20110925,19.9,0,3.1
20110926,18.1,2.5,0.1
20110927,19.3,0.5,4.1
20110928,19.6,0,5.5
20110929,20.8,0,6
20110930,23.8,0,4.9
20111001,21.1,0,0.5
20111002,18.1,0,0.4
20111003,17.9,0,3.4
20111004,17.8,0,6.9
20111005,17.1,92.5,0
20111006,19.6,4.5,4.6
20111007,21.1,0.5,10.7
20111008,19,0,6.9
20111009,19.6,0,2.9
20111010,20.4,0,8.6
20111011,20.5,0,5.7
20111012,19.4,0,8.1
20111013,20.7,0,2.6
20111014,21.4,3,6.6
20111015,24.3,0.5,0
20111016,24.2,18.5,6.3
20111017,21.4,0,6.2
20111018,18.3,0,3.1
20111019,15.2,0,0
20111020,17,0,0.5
20111021,18.1,3.5,0
20111022,20.7,63.5,3.5
20111023,22.5,6,1.3
20111024,20.1,0,2.5
20111025,21.2,0,8.2
20111026,17,0,8.1
20111027,14.8,0,10.3
20111028,15.3,0,8.3
20111029,15.7,0,9.4
20111030,16.2,1,2.6
20111031,18,0,7.3
20111101,16.7,0,9.7
20111102,16.8,0,6.1
20111103,18.3,0,1.7
20111104,18,0,3.3
20111105,19,0,2.5
20111106,18.4,10,0
20111107,17.7,0,6.1
20111108,14.6,4,2.6
20111109,13.5,0,2.7
20111110,13.4,0,0.2
20111111,12.2,22.5,0
20111112,16.1,0,5.5
20111113,16.9,0,9.3
20111114,16.4,0,3.7
20111115,13,0,2.4
20111116,12.5,0,8.6
20111117,13.8,0,9.6
20111118,11.8,1.5,0.1
20111119,19.6,44,0
20111120,17.8,5.5,4.6
20111121,12.3,0,5.6
20111122,9.9,0,6.4
20111123,12.5,2.5,7.7
20111124,15.3,0,7.6
20111125,11.6,0,9.4
20111126,10.6,0,4.7
20111127,11.1,0,4.8
20111128,11.6,0,0
20111129,14.6,0,0.4
20111130,14.4,0,5.1
20111201,7.8,3,0
20111202,6.1,2.5,0
20111203,11.8,28,0.1
20111204,13.9,0,9.4
20111205,11.3,0,9.4
20111206,7.4,13,0.1
20111207,9.5,0,7.1
20111208,8,2.5,0
20111209,4.9,2,1.6
20111210,7.3,0,9.4
20111211,8.6,0,9.5
20111212,9.7,0,9.3
20111213,9.1,0,9.3
20111214,7.5,2,0.1
20111215,9.8,0,9
20111216,8.2,0,7.5
20111217,5.7,0,9.4
20111218,6.2,0,9.3
20111219,6.4,0,8.8
20111220,6.4,0,9
20111221,5.8,0,4.8
20111222,5,0,0
20111223,5.5,0,1.1
20111224,5.5,0,8.1
20111225,5.1,0,8.1
20111226,4.6,0,8.9
20111227,5.1,0,9.3
20111228,4.8,0,6.6
20111229,6,0,9
20111230,5.8,0,8.8
20111231,5.1,0,8.5
20120101,5.4,0,3.2
20120102,6,0,3.3
20120103,6.6,0,4.5
20120104,5.4,0,8.5
20120105,5.8,0,9.5
20120106,5,0,4
20120107,5,0,8.7
20120108,4.9,0,7.3
20120109,6,0,8.6
20120110,6.3,0,7.2
20120111,5.2,0,4.2
20120112,3.1,0,7.9
20120113,4.8,0,9.3
20120114,4.5,0,4
20120115,3.7,0,0.6
20120116,3.6,0,0
20120117,4.5,0,6.1
20120118,4.9,0,7.5
20120119,6.1,0,4.2
20120120,3.7,10,0
20120121,3.3,13,0
20120122,4.8,14.5,0.1
20120123,4.7,9,1
20120124,2.6,0.5,6.1
20120125,3.8,0,7.9
20120126,2.5,0,9.1
20120127,2.9,0,9.7
20120128,2.2,0,8.2
20120129,2.6,0,6.2
20120130,3.4,0,9.7
20120131,3.7,0,9.8
20120201,6.5,0,9.3
20120202,2.5,0,9.7
20120203,2.4,0,9.8
20120204,5.2,0,9.8
20120205,5.6,0,2
20120206,4.2,6.5,0
20120207,9.5,45.5,0
20120208,6.8,0,1.1
20120209,4.5,0,9.7
20120210,4.9,0,6.9
20120211,5.1,0,6.4
20120212,5.3,0,10.2
20120213,5.6,0,1.4
20120214,5.2,5,0
20120215,6.9,0,0.1
20120216,2.2,1.5,0
20120217,3.2,2.5,5.9
20120218,2.1,0.5,10.5
20120219,2.9,0,10.4
20120220,5.2,0,9.8
20120221,7.3,0,10.5
20120222,7.2,0,3.2
20120223,6.8,24,0.4
20120224,10.8,0,7.8
20120225,6.1,9.5,0
20120226,5.9,0,0
20120227,4.7,0,4.5
20120228,3.3,0,4.1
20120229,2.6,8.5,0
20120301,7.7,0,0
20120302,7.1,16.5,0
20120303,6.7,0,6.1
20120304,5.4,0,0
20120305,5.9,26.5,0
20120306,11.2,6,2.7
20120307,11.7,0,0
20120308,8.6,0.5,0
20120309,7.5,26.5,0
20120310,5,13.5,0
20120311,7.1,0,3.4
20120312,6.9,0,8.5
20120313,6.8,0,10.3
20120314,6.9,0,10.9
20120315,7.7,0,11
20120316,7.2,0,8.9
20120317,9.1,19,0
20120318,9.5,1,0
20120319,9.5,0,6.8
20120320,8.2,0,6.1
20120321,8.1,0,9.3
20120322,9.7,0,3.1
20120323,10,11.5,0
20120324,8,5,0
20120325,9,0,9.3
20120326,8.1,0,9.1
20120327,9.1,0,11.5
20120328,10.9,0,9.4
20120329,11,0,11.7
20120330,14.9,0,3.5
20120331,14.7,8,1.4
20120401,10,0,9.7
20120402,10.2,0,8.7
20120403,14.2,7,2.9
20120404,12,0,11.6
20120405,13.8,0,11.2
20120406,10.3,0.5,6.1
20120407,8.6,0,8.4
20120408,9.3,0,11.4
20120409,15.3,0,11.3
20120410,15.5,0,9.6
20120411,15.2,23,0
20120412,17.2,0,11.2
20120413,16.8,4.5,7.9
20120414,9.9,34.5,0
20120415,10.7,0,8.1
20120416,12.5,0,5.5
20120417,14.4,6,1.3
20120418,14.3,0,10.7
20120419,13.6,0,0.8
20120420,12.8,0,0.5
20120421,11.7,0,0.5
20120422,11.2,7,0
20120423,15.7,9,0
20120424,18,0,8.1
20120425,17.3,0,3.1
20120426,17.8,3.5,0.5
20120427,17.3,16,0
20120428,17,0,7
20120429,18.7,0,9.7
20120430,19.8,0,0
20120501,19.9,2,0.6
20120502,18.4,29.5,0
20120503,19,30.5,0
20120504,18.9,0.5,1.5
20120505,21.4,0,12.2
20120506,20,0.5,7.6
20120507,18,0,11
20120508,19.9,0,7.7
20120509,19.1,16.5,0
20120510,16,8.5,6.9
20120511,17,0,10.4
20120512,16.3,0,5.4
20120513,16.2,0,12
20120514,19.2,0,10.4
20120515,18.6,19.5,0
20120516,21.5,0,7.4
20120517,21.5,0,7.4
20120518,18.5,6,7.4
20120519,19.3,0,11.9
20120520,20.6,0,5.4
20120521,19.7,0,7.2
20120522,14.4,35.5,0
20120523,17.2,1.5,4.8
20120524,20.8,0,10.3
20120525,20.3,0,0.2
20120526,20.6,0,9.9
20120527,21.7,0,11.6
20120528,21.5,0,9
20120529,21.3,18.5,7.5
20120530,19.1,0,6.5
20120531,19.2,0,2.9
20120601,20.8,4,2.9
20120602,20.6,0,6.4
20120603,19.9,0,6.5
20120604,20.9,0,10
20120605,21.3,0,0
20120606,18.2,6.5,0.8
20120607,20.4,0,9
20120608,23,0.5,10.8
20120609,19.2,23,0
20120610,21.1,1.5,4.1
20120611,19.4,2.5,2.2
20120612,16.5,12.5,0
20120613,17.2,2,1.9
20120614,18.3,0,8.6
20120615,19.4,0,4.6
20120616,20.1,6.5,0
20120617,23.6,24,2
20120618,24.1,0,6.4
20120619,23.5,55,0.5
20120620,25.5,0,6.3
20120621,23.2,0,0.8
20120622,20.3,54.5,0
20120623,21.5,0,0.8
20120624,21.7,0,2.7
20120625,17.9,0,0
20120626,18.3,0,13.4
20120627,19.6,0,11.3
20120628,21.4,0,3.6
20120629,22.4,0,5.3
20120630,21.9,0,8.1
20120701,21.2,6,0.9
20120702,21.6,13,2.3
20120703,22.8,35.5,3.4
20120704,24.3,0.5,7.7
20120705,25.4,0,2.9
20120706,25,3.5,1
20120707,23,16,0
20120708,21.7,7.5,3.4
20120709,23.7,0,8.7
20120710,25.4,0,11.3
20120711,27,0,11.2
20120712,27.2,0,0
20120713,27.4,3,2.5
20120714,27.7,5.5,5
20120715,28.3,0,6.2
20120716,28.6,0,11.1
20120717,28.9,0,11.5
20120718,26.9,0,6.9
20120719,26.7,0,6.5
20120720,20.3,0,0
20120721,19.9,1,0
20120722,20.7,2,0
20120723,24.5,0,6.3
20120724,26.3,0,1.8
20120725,27.8,0,7.1
20120726,29.5,0.5,9.1
20120727,29.1,0,10.8
20120728,29.2,0,9.6
20120729,29.6,0,9.2
20120730,29.2,0,12.4
20120731,28.5,0,12.7
20120801,28.3,2.5,6.4
20120802,29.2,0,12
20120803,28.7,0,11.1
20120804,28.1,0,6
20120805,28.7,0,5.9
20120806,26.5,17.5,0.5
20120807,27.9,0,8.6
20120808,25.2,0,7.7
20120809,24.9,0,11.9
20120810,26.3,0,7.2
20120811,27.9,4,3.1
20120812,27.6,4.5,4.1
20120813,28.8,0,9.3
20120814,27.7,0,1.6
20120815,28.3,0.5,6.9
20120816,29,0,7.8
20120817,29.9,0,9.4
20120818,27.2,14,2.1
20120819,27.2,4.5,6.2
20120820,28.1,0,10
20120821,29,0,12.4
20120822,29.5,0,11.8
20120823,29.3,0,12.4
20120824,29.1,0,10.4
20120825,29.1,0,9
20120826,29.2,0,8.7
20120827,28.8,1,8.3
20120828,28.5,0,8.1
20120829,28.8,0,8.9
20120830,29.4,0,9.4
20120831,27.9,59.5,5.1
20120901,27.4,6,7
20120902,25.2,15.5,2.1
20120903,26.3,2,6.2
20120904,26.8,24.5,5.2
20120905,28,0,7.6
20120906,26.9,2,7.5
20120907,26.3,0,5.8
20120908,26.6,8.5,6
20120909,27.4,2,8.3
20120910,27.8,0,11.9
20120911,28,0,10.1
20120912,26.7,19,9.8
20120913,27.8,0,11
20120914,28,0,6.5
20120915,27,0,4.4
20120916,27.2,6.5,4.6
20120917,27.7,2,7.4
20120918,27.3,2,5.4
20120919,26.4,7,0.1
20120920,27.2,0,9.5
20120921,24.7,0,3.6
20120922,23.2,0,2.6
20120923,20.2,36,0
20120924,22.9,1.5,8.1
20120925,20,2,0
20120926,21,0,5.4
20120927,20.5,0.5,3.7
20120928,20.4,2.5,0
20120929,23.7,0,4.3
20120930,25.3,4,5.4
20121001,26,0,11.1
20121002,22.9,0.5,3.6
20121003,20.3,25.5,0
20121004,21.9,64,7.3
20121005,22.7,45,8.2
20121006,23.5,0,2.5
20121007,18.4,10.5,1.8
20121008,18.7,0,5.1
20121009,18.6,0,3.9
20121010,19.1,1.5,5.6
20121011,19.7,1.5,2.7
20121012,20,0,5.5
20121013,20.1,0,9.6
20121014,17.5,0,0
20121015,19.9,0,4.4
20121016,18,0,10.5
20121017,18.1,35,3
20121018,17.7,27.5,0
20121019,15.7,11.5,7.6
20121020,17.4,0,6.1
20121021,19.4,0,10.4
20121022,19.6,0,8.2
20121023,19.9,17,0.6
20121024,17.2,0,10
20121025,16.4,0,2
20121026,18,0,9.5
20121027,17.4,0,7.5
20121028,15.9,13,1.7
20121029,17.5,13,7.2
20121030,15,0,2.2
20121031,14.1,2.5,4.2
20121101,15.6,0,7.3
20121102,15,0,8.8
20121103,13.4,0,3.7
20121104,14.2,0,9.7
20121105,13.4,0,0.5
20121106,15.1,43.5,0
20121107,16.4,0.5,6.9
20121108,15.7,0,8.9
20121109,16.2,0,8.2
20121110,14.9,0,9.8
20121111,13.6,11.5,0.7
20121112,16.1,10,2.4
20121113,15.7,0,5.5
20121114,14.2,0,8.8
20121115,12,0,9.7
20121116,12.5,0,10
20121117,15,41,0
20121118,13.2,0,8.4
20121119,8.5,0,1.4
20121120,11.6,0,9.6
20121121,11.2,0,9.5
20121122,9.8,4.5,0.6
20121123,9.3,7,0
20121124,9.5,0.5,3.2
20121125,8.9,0,8.2
20121126,8.9,47.5,0.1
20121127,10.6,0,8.3
20121128,6.7,0.5,0.3
20121129,9.6,1,5.7
20121130,10.2,1,1
20121201,6.4,1.5,3.2
20121202,5.1,1.5,6.2
20121203,6.4,4,0
20121204,9.3,1,0
20121205,10.1,0,8.2
20121206,11.9,0,8.5
20121207,7.9,0,9
20121208,10.6,0,9.1
20121209,7.2,0,9.2
20121210,5.8,0,9.5
20121211,6.9,0,9.5
20121212,6.7,0,9.4
20121213,6.6,0,9.4
20121214,6.9,0,8.6
20121215,8.4,3.5,0
20121216,12.1,1,9.1
20121217,7.9,0,0.3
20121218,10,0,4.7
20121219,5.8,0,5.7
20121220,6.1,0,7
20121221,5.9,0,4.8
20121222,5.8,11.5,0
20121223,6.9,0,1.2
20121224,4.6,0,9.1
20121225,4.9,0,9.4
20121226,4.2,0,8.5
20121227,2.9,0,9.3
20121228,3.8,2.5,1.1
20121229,6.9,2.5,3.2
20121230,7.3,46,0
20121231,9.3,0,0.8
20130101,6.6,0,8.6
20130102,11.1,0,9
20130103,5.7,0,4.8
20130104,3,0,9.5
20130105,2.5,0,1.1
20130106,4.2,0,6.4
20130107,5.1,0,3.6
20130108,6.3,0,7.6
20130109,6.1,0,3.3
20130110,4.9,0,9.1
20130111,4.6,0,9.6
20130112,4.2,0,4.1
20130113,7.4,0,9
20130114,4,62.5,0
20130115,4.2,0,8.5
20130116,3.6,0,2.3
20130117,4.2,0,8.1
20130118,3.2,0,9.9
20130119,5.9,0,9.6
20130120,5.5,0,9.6
20130121,6.1,0,6.6
20130122,5.3,3.5,0.1
20130123,5.4,3.5,4.2
20130124,6,5,5.5
20130125,6.9,0,5.9
20130126,4.1,0,6.1
20130127,5.4,0,9.9
20130128,4.4,2.5,5.9
20130129,7,0,9.9
20130130,7.2,0,9.8
20130131,5,0,9.8
20130201,7.6,0,6.9
20130202,14.4,7,4.3
20130203,9.9,0,6.9
20130204,9.8,0,2.8
20130205,9.2,0,5.8
20130206,3.6,9.5,0
20130207,7.6,0,7.5
20130208,4.5,0,4.6
20130209,4.5,0,7.1
20130210,5.4,0,9
20130211,5.3,0,9.4
20130212,3.9,0,1.2
20130213,6.7,8,9.4
20130214,6.7,0,2
20130215,5,7.5,0
20130216,2.9,0,9.8
20130217,3.7,0,8.6
20130218,4,3,0.3
20130219,4.3,3,0
20130220,3.7,0,4
20130221,4.3,0,9.1
20130222,4.7,0,7.3
20130223,6,0,10.5
20130224,3.8,0,10.8
20130225,2.9,0,10.8
20130226,4.6,0,9.7
20130227,5.6,8.5,0
20130228,8.6,0,8.3
20130301,13.8,12.5,1.2
20130302,8.7,0,6.7
20130303,6.5,0,3.4
20130304,6,3,2.7
20130305,7.8,0,10.9
20130306,10,0,10.8
20130307,12.9,0,9.3
20130308,16.2,0,8.6
20130309,16.1,0,10.7
20130310,13.2,0,5.7
20130311,7.8,0,11.2
20130312,10.3,0,9.1
20130313,17,0.5,8.7
20130314,7.5,12,1
20130315,8.8,0,10.2
20130316,12.3,0,10.3
20130317,12.6,0,9
20130318,18.1,0,1.9
20130319,19.2,0,10
20130320,16.5,0,4.7
20130321,11.7,0,10.6
20130322,12.8,0,8.1
20130323,12.7,0,3.5
20130324,10.5,0,0.2
20130325,9.4,3,0
20130326,8.6,0,7.7
20130327,8.2,1.5,0
20130328,14.6,0,4.5
20130329,15.8,0,0
20130330,9.2,0,0
20130331,6.9,3,0
20130401,10.6,0,8.3
20130402,12.5,18,0
20130403,13.7,48.5,0.2
20130404,16.2,0,8.3
20130405,17.3,0,5.8
20130406,17.7,22,2.8
20130407,17.7,4.5,8.9
20130408,14.5,0,12
20130409,16.3,0,7.7
20130410,13.3,0,3.8
20130411,8.7,1,5.7
20130412,11.3,0,11
20130413,11.4,0,9.4
20130414,16.3,0,5.7
20130415,16.7,0,7.9
20130416,15.8,0,9.5
20130417,20.4,0,0
20130418,19.4,0,6.1
20130419,13,0,0
20130420,8.7,6,0
20130421,6.9,23.5,0
20130422,11.2,0,10.7
20130423,13.9,0,10
20130424,16.9,10.5,0.1
20130425,17.3,4,10.8
20130426,16.8,0,9
20130427,15.2,0,10.5
20130428,16.4,0,12.9
20130429,17.5,0,11.7
20130430,19.3,0,1.9
20130501,13.5,6,4
20130502,13.2,3,5.1
20130503,13.7,0,6.2
20130504,15.2,0,8.9
20130505,16.9,0,12.3
20130506,19.1,0,11.1
20130507,15.7,0,13.4
20130508,15.1,0,12.9
20130509,18,0,12.7
20130510,21.1,0,7.9
20130511,19.5,26.5,0
20130512,18.2,10.5,8.3
20130513,18.6,0,2.6
20130514,20.9,0,11.7
20130515,20.2,0,9.1
20130516,19.8,3,7.1
20130517,16.2,0,11.7
20130518,19.3,0,11.5
20130519,19.7,4.5,8.3
20130520,19.6,11.5,0
20130521,22.3,0,6.2
20130522,21.4,0,10
20130523,21.3,0,9.6
20130524,21.1,0,13.2
20130525,17.3,0,4.2
20130526,20.7,0,3.1
20130527,21.2,0,4.7
20130528,21.2,0,1
20130529,21.1,1,0.6
20130530,22,0.5,0
20130531,21.3,6,9.8
20130601,18.5,0,6.8
20130602,16.9,0,6.6
20130603,18.5,0,7.8
20130604,21.6,0,11
20130605,22.4,0,12
20130606,21.6,0,1.5
20130607,20.8,0,2.8
20130608,21.2,0,5.7
20130609,23.3,0,8.7
20130610,22.1,0,0.3
20130611,20.8,6.5,0
20130612,21,4.5,0.5
20130613,20.8,21,0
20130614,22.7,1.5,0.2
20130615,24.3,9,0.1
20130616,22,42.5,1.9
20130617,23.6,0,4.4
20130618,26,0,5.6
20130619,25.3,2,0.1
20130620,21.8,15.5,0
20130621,21.1,13.5,0
20130622,21.9,0.5,7.4
20130623,22.5,0,3.4
20130624,22.6,0,2.1
20130625,23.1,6.5,2.1
20130626,21.3,44.5,0
20130627,21.9,1,9.2
20130628,21.4,0,0.9
20130629,22.5,0,4.3
20130630,22.7,0,2.7
20130701,22.5,0,0
20130702,23.2,0,8.9
20130703,23.8,0,2.2
20130704,25.1,0,0
20130705,26.5,11,0
20130706,27.5,0,7.7
20130707,27.9,0,12.2
20130708,28.4,0,10.5
20130709,28.4,0,11.2
20130710,28.8,0,11.4
20130711,29.2,0,10.9
20130712,30.1,0,10.6
20130713,28.6,0,4.4
20130714,28.8,0,5.7
20130715,27.8,0,6.3
20130716,24.4,0,6
20130717,23.6,1.5,1.7
20130718,27.3,0.5,8.1
20130719,24.2,0,10.6
20130720,22.5,0,6
20130721,23.5,0,6.9
20130722,25.4,0,3.3
20130723,27,2.5,5.9
20130724,24.5,0.5,0
20130725,26.3,0,2.5
20130726,27.5,0.5,4.5
20130727,27.5,13,6.7
20130728,26.5,0,8.5
20130729,25.8,15.5,0
20130730,26.8,0,1.2
20130731,26.2,0,0.2
20130801,26.5,0.5,3.2
20130802,24.5,0,1.6
20130803,25.8,0,7.1
20130804,27.1,0,7.1
20130805,28.7,0,8
20130806,28.1,17,3.8
20130807,29.2,0,11.8
20130808,29.4,0,8.5
20130809,30.3,0,10.5
20130810,32.1,0,9.6
20130811,32.1,0,9
20130812,30.5,0,4.6
20130813,29,2,5.7
20130814,29,0,10
20130815,28.8,0,11.1
20130816,29.2,0,10.3
20130817,29.1,0,9
20130818,29.8,0,12.1
20130819,30,0,12.3
20130820,30.4,0,8.4
20130821,28.8,2,3.5
20130822,28.2,0,4.2
20130823,28.7,1.5,1.8
20130824,28.1,0,2.8
20130825,24.7,5,0
20130826,26,0,4.6
20130827,24.6,15.5,8.5
20130828,27,0,11.3
20130829,27.6,0,11.9
20130830,29.9,0,9.9
20130831,29.7,0,11.3
20130901,29.7,0,11
20130902,28.6,0,10.1
20130903,28.3,9,7.1
20130904,27.7,23,4.1
20130905,27.3,16.5,2.1
20130906,25.5,0,1.9
20130907,25.3,0,1
20130908,24.7,58.5,0.6
20130909,23.7,0,8
20130910,24,0,4
20130911,24.3,2,0.1
20130912,26.5,0,9.4
20130913,26.9,0,6.9
20130914,27.7,0,7
20130915,27.4,79,2.3
20130916,26.6,11.5,0.1
20130917,22.3,0,11
20130918,23,0,11.1
20130919,22.7,0,10.7
20130920,24.1,0,10.4
20130921,25.4,0,10.4
20130922,24.7,0,4.8
20130923,22,0,5.9
20130924,22.5,3.5,4
20130925,23.7,20.5,0
20130926,20.9,1.5,1.6
20130927,18.7,0,10.7
20130928,19.5,0,5.4
20130929,21.3,0,6.8
20130930,20.9,1,2.7
20131001,21.1,15.5,0
20131002,22.8,37.5,0.1
20131003,24.3,0,8.3
20131004,18,1.5,0
20131005,17.8,9,0
20131006,20.9,0,0.3
20131007,22.2,0,1.4
20131008,24.1,0,8.3
20131009,25.9,0,7.3
20131010,25,0,4
20131011,25.1,0.5,7.1
20131012,25.1,0,10.4
20131013,20.9,0,10.1
20131014,20,0,5.2
20131015,18.9,71,0
20131016,20.5,238,1.1
20131017,17,0,7
20131018,16.8,0,6
20131019,15.8,5.5,0.9
20131020,15.4,54.5,0
20131021,18,0.5,0.7
20131022,18.6,0,0.2
20131023,17.2,0,1.6
20131024,16.2,1.5,0.1
20131025,19.8,21,0.3
20131026,14.8,58.5,0
20131027,17,0.5,10.2
20131028,15.9,0,8.9
20131029,14,3.5,0
20131030,17.6,0,4.9
20131031,17.5,0,7.9
20131101,16.7,0,9.3
20131102,15.1,1,0.4
20131103,17.2,0,2
20131104,16,10,0.1
20131105,14.6,0,9.6
20131106,15.6,0,9.2
20131107,15.8,6,0.5
20131108,15.9,0,9.8
20131109,13.2,0,0.7
20131110,16.7,0,0.1
20131111,12.2,1,2.8
20131112,8.9,0,1.3
20131113,9.1,0,8.7
20131114,10.3,0,7.3
20131115,10.6,0,0.7
20131116,12.3,0,9.8
20131117,13.9,0,8.9
20131118,15.1,0,8.5
20131119,13.8,0,8.7
20131120,13.5,0,9.7
20131121,12.6,0,9.7
20131122,12.1,0,9.6
20131123,11.7,0,9.7
20131124,12.1,0,9.3
20131125,14,0,0
20131126,15.8,7,9.1
20131127,13.1,0,5.9
20131128,14.2,0,0.9
20131129,10,0,8.9
20131130,9.5,0,9.5
20131201,9.9,0,8.7
20131202,10.4,0,9.2
20131203,11,0,8.9
20131204,11.2,0,6.6
20131205,11.3,0,9.3
20131206,12.3,0,5.3
20131207,10.2,0,6.5
20131208,8,0,1.5
20131209,8.1,0,1.3
20131210,10.8,12.5,1.2
20131211,10.5,0,4
20131212,10.4,0,9.4
20131213,9.6,0,8.2
20131214,8,0,9.1
20131215,7.6,0,8.5
20131216,8.1,0,7.7
20131217,8.3,0,4.5
20131218,6.2,6.5,0
20131219,6.2,16,0
20131220,6.5,13.5,1.4
20131221,6.7,0,7.5
20131222,7.5,0,9.1
20131223,5.7,0,1.3
20131224,7.3,0,8.1
20131225,5.8,0,9.3
20131226,6.7,0,0
20131227,6,2,0
20131228,5.4,0,9.3
20131229,5.4,0,9.5
20131230,5.9,0,8.5
20131231,7.5,0,9.4
20140101,9.8,0,9.2
20140102,8,0,9.1
20140103,5.9,0,4.1
20140104,6.7,0,5.9
20140105,4.4,0,1.1
20140106,4.9,0,9.4
20140107,5,0,6.5
20140108,7.8,18,2.5
20140109,6.5,10,0.6
20140110,3.1,0,3.3
20140111,3.9,0,8.6
20140112,4.6,0,4.6
20140113,5,0,7
20140114,4,0,9.1
20140115,2.6,0,0
20140116,3.8,0,9.6
20140117,5.5,0,6.6
20140118,3.9,0,4.7
20140119,3.5,0,9.6
20140120,5,0,7.5
20140121,6.2,0,7.7
20140122,4.8,3,8.6
20140123,6.2,0,9.8
20140124,7.1,0,6.3
20140125,8.7,0,1.9
20140126,10.2,7.5,2
20140127,4,0,9.9
20140128,9.1,0,9.5
20140129,8.7,0,9.8
20140130,12,5.5,0.1
20140131,11.1,0,9.8
20140201,7.2,0,3
20140202,8.9,0.5,0.8
20140203,13.7,0,3.8
20140204,4.8,2,0
20140205,1.4,0,6.6
20140206,2,0,2.4
20140207,3.6,0,6.7
20140208,0.3,43,0
20140209,4,3,5.2
20140210,4.9,0,4.6
20140211,1.8,5.5,0
20140212,3.8,0,1.6
20140213,4.1,0,0.1
20140214,1.8,35.5,0
20140215,5,58.5,0.1
20140216,7.8,0,9
20140217,7.2,0,9.2
20140218,5,0,4.4
20140219,4.3,0,9
20140220,4.2,0,5
20140221,5.4,0,10.2
20140222,5,0,7.8
20140223,5.7,0,3
20140224,5.9,0,1.6
20140225,7.5,0,10.3
20140226,9.1,0,9.3
20140227,11,0,0
20140228,14.2,0.5,5
20140301,8.4,2,0
20140302,5.4,17,0
20140303,6.1,0,2.7
20140304,6.3,1,9.7
20140305,6.6,30.5,0
20140306,5.5,0,10.4
20140307,4.5,0,6.6
20140308,5.7,0,11
20140309,5.6,0,3.7
20140310,4.8,0,8
20140311,6,0,11.2
20140312,10.4,0,8.5
20140313,13.8,21,0.2
20140314,9,0.5,0
20140315,7.7,0,9.8
20140316,9.9,0,10.8
20140317,11,0,9.8
20140318,14.6,0,3.8
20140319,10.7,0,4.3
20140320,8.1,17.5,0
20140321,9.9,0,7.9
20140322,9.1,0,11
20140323,11,0,10.2
20140324,12.9,0,10.9
20140325,15.9,0,10
20140326,15.6,0,0.9
20140327,11.9,1.5,0
20140328,13.6,0,11.2
20140329,16.8,0,9.3
20140330,16.4,15,0.5
20140331,15.9,0,10.1
20140401,13.1,0,10.1
20140402,14.5,0,7.1
20140403,15,17.5,0
20140404,15.1,33.5,6.7
20140405,11.5,0,6.9
20140406,8.1,8.5,2.4
20140407,10.7,0,11
20140408,14.3,0,11.5
20140409,14.6,0,7.9
20140410,15.3,0,9.1
20140411,12.4,0,11.3
20140412,13.4,0,11.8
20140413,13.7,0,7.1
20140414,13.5,0,4.5
20140415,15.1,0,12.1
20140416,17.5,0,10.4
20140417,17.1,0,7.9
20140418,11.5,3,0
20140419,11.1,0.5,7.5
20140420,10.6,0,1.5
20140421,13.4,10,0
20140422,14.6,3,1.6
20140423,15.7,1,9.4
20140424,15.8,0,9.6
20140425,16.4,0,11.9
20140426,16.9,0,12.3
20140427,16.9,0,12.7
20140428,18,0,5.8
20140429,17.8,0.5,1.8
20140430,16.8,23.5,0
20140501,19.5,6.5,6.7
20140502,20.1,0,10.9
20140503,20.5,0,9.8
20140504,17.8,0,11.7
20140505,17.6,1,0
20140506,14.8,1,0.1
20140507,16.1,0,9.6
20140508,18.3,0,4.3
20140509,18.1,1,12.3
20140510,19.3,0,11.8
20140511,19.4,0,13
20140512,18.9,0,9.2
20140513,18.9,8.5,0.8
20140514,21.6,0,6.6
20140515,18.8,3.5,0.7
20140516,20.5,0.5,9.9
20140517,20.4,0,12.8
20140518,20,0,12.8
20140519,20.4,0,7.5
20140520,20.8,0,7.3
20140521,17.5,44,0.1
20140522,18,2.5,8.2
20140523,17.4,0,9.1
20140524,20.1,0,12.5
20140525,21.4,0,4.4
20140526,21.1,5,2.8
20140527,20.7,31,2.4
20140528,21.7,0,7.3
20140529,21.5,0,10.4
20140530,22.6,0,11.2
20140531,23.8,0,11.8
20140601,23.8,0,12.5
20140602,23.9,0,10.1
20140603,23.2,0,7
20140604,23.2,0,7.9
20140605,20.6,6.5,0
20140606,19.5,112.5,0
20140607,18.4,77,0
20140608,20.4,5,0
20140609,22.4,2.5,1.2
20140610,21.9,0,1.7
20140611,21.7,30.5,0
20140612,22,18,0.3
20140613,24.4,0,12.7
20140614,24.6,0,11.5
20140615,24,0,13.3
20140616,24.2,0,11.4
